,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,business_ref
106814,xFOjC9yqSEecm3q9HZ1s4Q,"""Amore Dogs""",New Town,"""110 Hanover Street""",Edinburgh,EDH,EH2 1DR,55.95447779999999,-3.1982534,4.0,16,0,Italian;Restaurants,106814
106894,ckzOUjOGnPKD8NJCcdQeAw,"""Mai Thai""",Old Town,"""21 Old fishmarket Close, 190 High Street""",Edinburgh,EDH,EH1 1,55.949092900000004,-3.1892475,4.0,6,0,Restaurants;Thai,106894
107459,z6PqagrIHaeG2uKCq13dtA,"""Leven's""",Bruntsfield,"""30-32 Leven Street""",Edinburgh,EDH,EH3 9LJ,55.9411723,-3.2032972,4.0,6,0,Thai;Restaurants;Asian Fusion,107459
107488,dTQNmEluTlNccvskA2KwvA,"""Buffet King""",Newington,"""6A Nicolson Street""",Edinburgh,EDH,EH8 9DH,55.9470531,-3.1858037999999995,3.0,3,0,Chinese;Restaurants,107488
107623,5B7ApnYcFtLIdmMr4ul55w,"""Thyme""",Tollcross,"""44 Earl Grey Street, Tollcross""",Edinburgh,EDH,EH3 9BN,55.9446045146,-3.2052023576999997,4.5,6,1,Food;Salad;Event Planning & Services;Delis;Restaurants;Caterers;Sandwiches,107623
107644,TIDJDtkSt4gB-7sf8tmhug,"""Abida""",,"""295A St Johns Road""",Edinburgh,EDH,EH12 8,55.9425767645,-3.2926864067,3.5,8,1,Indian;Restaurants;Pakistani;Thai,107644
107668,rg8ohRYUxK4ETgSDU4Qb0Q,"""Athena Greek Restaurant""",New Town,"""89 Hanover Street""",Edinburgh,EDH,EH2 1EE,55.954170999999995,-3.1974478,3.5,6,0,Restaurants;Greek;Mediterranean,107668
107679,eRxkg193gzTGoKaj-7Wyig,"""Mezbaan South Indian Restaurant""",Tollcross,"""14-14A Brougham Street, Tollcross""",Edinburgh,EDH,EH3 9JH,55.943694900000004,-3.2033914,3.5,17,1,Restaurants;Indian,107679
107797,Mv3YLMYrLpSctyamrQCdQw,"""Café Andaluz""",New Town,"""77B George Street, New Town""",Edinburgh,EDH,EH2 3EE,55.9530485,-3.2013999,4.0,81,1,Tapas Bars;Spanish;Restaurants,107797
107848,Mi619uLwof418bsZ9aa1JQ,"""Rancho""",West End,"""244A Morrison Street""",Edinburgh,EDH,EH3,55.94445179999999,-3.2144703999999997,4.0,3,1,Steakhouses;Restaurants,107848
107890,07d3uZ-jZdw63T9PbQTUUw,"""Relish""",Leith,"""6 Commercial St""",Edinburgh,EDH,EH6 6JA,55.977763100000004,-3.1779952000000002,4.5,9,1,Coffee & Tea;Delis;Restaurants;Food,107890
107919,wXob57ntnAnzSEWnt9syEQ,"""The Manna House""",,"""22-24 Easter Road""",Edinburgh,EDH,EH7 5RG,55.9581839,-3.1716669,4.0,46,1,Cafes;Food;Soup;Restaurants;Bakeries;Coffee & Tea,107919
108026,AGGIwyjknfJV9ugLAkE0ug,"""Fresh Cut""",West End,"""57 Lothian Road""",Edinburgh,EDH,EH1 2DJ,55.947698144899995,-3.2060580780000003,3.5,7,1,Food;Restaurants;Salad;Sandwiches;Soup,108026
108030,0WrT_8jiqAKJBhSTH7kZeA,"""La Fontana""",Stockbridge,"""1 Howard Street""",Edinburgh,EDH,EH3 5JP,55.962964299999996,-3.2005822,4.0,6,0,Italian;Restaurants,108030
108128,ThIPJ8LBf176tM-Cyv0LBA,"""Umair""",West End,"""159-161 Morrison St""",Edinburgh,EDH,EH3 8AG,55.945981599999996,-3.2125303,2.0,3,0,Indian;Restaurants,108128
108252,etTj1OrMW9E2RhBWYfe8cg,"""Marmaris Kebab House""",Newington,"""35 Clerk St""",Edinburgh,EDH,EH8 9JH,55.9422509,-3.1825226000000004,3.5,20,1,Pizza;Fast Food;Turkish;Restaurants,108252
108404,VS6hYqFnqhrtQEcJ96sbMw,"""Bagel Factory""",Old Town,"""Waverley Railway Station Concourse""",Edinburgh,EDH,EH1 1BB,55.951961499999996,-3.1899439999999997,3.5,18,1,Coffee & Tea;Restaurants;Fast Food;Bagels;Food,108404
108542,Wf762gYi8ug-TIMT7KbPTA,"""Yum Yum HK Diner""",Newington,"""13 W Richmond St""",Edinburgh,EDH,EH8 9EF,55.9453511,-3.1835567000000005,3.5,12,0,Restaurants;Chinese,108542
108570,2ySggR1WGE4A4cD03akTcQ,"""McDonald's""",,"""1069 N Court St""",Medina,OH,44256,41.157410999999996,-81.863212,3.0,5,1,Fast Food;Burgers;Restaurants,108570
108644,IyztSLh2SHjIpl8fDak4vQ,"""New Town Deli""",New Town,"""42 Broughton Street, New Town""",Edinburgh,EDH,EH1 3SA,55.9586410522,-3.1905360222000003,3.5,10,1,Restaurants;Delis,108644
108737,Qe7yHDU5SPTsLVqQ6Cgnsw,"""Ensign Ewart""",Old Town,"""521 Lawnmarket""",Edinburgh,EDH,EH1 2PE,55.94933220000001,-3.1942351,4.0,18,1,Nightlife;Restaurants;Pubs;Bars;Scottish,108737
108738,ATGyVm-0BY4wMHkchj-vKA,"""The French Fancies""",New Town,"""42 London Street""",Edinburgh,EDH,EH3 6LX,55.959203099999996,-3.1912907,4.5,5,0,French;Food;Cafes;Desserts;Restaurants,108738
108855,b8-lt7cnQpcvHM6Qre-WZA,"""The Beer Kitchen By Innis & Gunn""",Old Town,"""81-83 Lothian Road""",Edinburgh,EDH,EH3 9AW,55.9464729433,-3.2054315506999997,4.0,53,1,Breakfast & Brunch;Seafood;Bars;Restaurants;Nightlife,108855
108936,B76dmLampQJTgjQ3kiHv_Q,"""Bread & Olives""",New Town,"""17a Queensferry Street""",Edinburgh,EDH,EH2 4QW,55.9508962,-3.2100758,4.5,7,0,Food;Event Planning & Services;Restaurants;Caterers;Delis,108936
108958,XaDW1eOlEs295ToNOhegjA,"""Corner Pizza""",,"""8 Polwarth Gardens""",Edinburgh,EDH,EH11 1LW,55.9374580383,-3.2165570259,3.5,3,1,Pizza;Restaurants,108958
109097,Luo-X2jWL24FA7FJaRV81Q,"""No 1 Sushi Bar""",Tollcross,"""37 Home Street, Tollcross""",Edinburgh,EDH,EH3 9JP,55.942912899999996,-3.2034181,3.5,27,1,Japanese;Sushi Bars;Restaurants,109097
109100,Ty4YiSPq6lhdzXUNCWHNZw,"""Th'eatery""",Newington,"""13/29 Nicolson Street""",Edinburgh,EDH,EH8 9FT,55.9467878,-3.1860164,4.5,3,0,Brasseries;Restaurants;Cafes,109100
109124,h5nqSouJ2cIVXDIIs_V5Pw,"""Restaurant At The Bonham""",West End,"""35 Drumsheugh Gardens""",Edinburgh,EDH,EH3 7RN,55.95144690000001,-3.215832,3.5,9,1,Restaurants;French,109124
109397,jzWVMPgKE-KhIKi9_odSeA,"""Cardamom Indian""",Leith,"""178A Easter Road""",Edinburgh,MLN,EH7 5QQ,55.9611917,-3.1708844,2.5,3,0,Indian;Restaurants,109397
109461,L9g-4-5XknC7LD8hOOWCBQ,"""Howies Restaurant Scottish Cuisine""",West End,"""1A Alva Street""",Edinburgh,EDH,EH2 4PH,55.9504371,-3.2099151000000004,4.0,9,0,British;Restaurants,109461
109732,XwOglLrWBvwFRKqt6dT10Q,"""Michael Neave Kitchen and Whisky Bar""",Old Town,"""21 Old Fishmarket Close, High Street""",Edinburgh,EDH,EH1 1RW,55.9491409591,-3.1894835345,4.5,13,1,Bars;Restaurants;Nightlife;British;Whiskey Bars,109732
109825,zlerSsa-TNiIepcUNS_qWg,"""TriBeCa""",New Town,"""7 East London Street""",Edinburgh,EDH,EH7 4BN,55.959323399999995,-3.1903257000000003,4.0,4,1,American (New);Restaurants,109825
109827,AKC_q3HpGSo8CYRewQrcuA,"""Crepe Array""",New Town,"""Saint James Shopping Centre, Princes Street, East End""",Edinburgh,EDH,EH11 2,55.95182020000001,-3.1980942000000003,4.0,3,1,French;Restaurants,109827
109912,iHxnGtNdcT9nLMliMTGvtQ,"""Five Guys""",,"""6 Kinnaird Park""",Edinburgh,EDH,EH15 3RD,55.934986512100004,-3.1054426247,3.5,14,1,Food;Restaurants;Street Vendors;Fast Food;Burgers,109912
110012,1gstqQ34l1F7jT2Z0Gx1mg,"""Gili Gulu Chinese Takeaway""",Newington,"""57 Clerk Street""",Edinburgh,EDH,EH8 9JQ,55.9418341,-3.1820005,4.0,5,0,Restaurants;Fast Food,110012
110035,ogd2Tc9Nre8nB6aFbPb5WQ,"""La Rusticana""",Old Town,"""25-27 Cockburn Street""",Edinburgh,EDH,EH1 1BP,55.950671299999996,-3.1901482999999997,3.0,5,0,Restaurants;Italian,110035
110058,j2cyDIIpZSqvS9Jbxn1h8w,"""I-Ching""",,"""83 Slateford Road""",Edinburgh,EDH,EH11 1QR,55.933914808900006,-3.2333796957,2.0,5,0,Chinese;Restaurants,110058
110113,fbZKVUec4oNGmPRXzWGpxQ,"""Bar Napoli""",New Town,"""75 Hanover Street""",Edinburgh,EDH,EH2 1EE,55.9540304097,-3.197270294,3.0,33,1,Restaurants;Italian,110113
110319,NjjHgGqhrUfZNK1TMcxTQw,"""Caffe Centro""",New Town,"""38 George Street""",Edinburgh,EDH,EH2 2LE,55.9532705862,-3.1976866530000003,3.5,12,1,Restaurants;Food;Italian;Coffee & Tea,110319
110366,4NWMr9xSPImqdwDgYvrwXQ,"""The Stockbridge Tap""",Stockbridge,"""2-4 Raeburn Pl""",Edinburgh,EDH,EH4 1HN,55.958994547399996,-3.2100258958,3.5,15,1,British;Restaurants;Gastropubs;Nightlife;Pubs;Bars,110366
110562,ARUAcx1hyrsnjdroEtgC3g,"""Chef Chi Chinese Restaurant""",,"""324 Portobello High Street""",Edinburgh,EDH,EH15 2DA,55.9513089,-3.1076735,5.0,4,1,Chinese;Restaurants,110562
110673,77jmrYIsCJtZ0QVg9rutDg,"""Sonar Gao""",Leith,"""191 Great Junction Street""",Edinburgh,EDH,EH6 5LQ,55.9735152,-3.1768627,5.0,3,1,Fast Food;Restaurants,110673
110703,TAiC1RIe_blpRNXt2gzNtQ,"""Teuchters""",West End,"""26 William Street""",Edinburgh,EDH,EH3 7NH,55.94932560000001,-3.2122881000000003,4.0,21,1,Pubs;Nightlife;Restaurants;British;Bars,110703
110766,n5ODx66vIqhuxpF6z_bsLQ,"""Bangkok Bar""",New Town,"""36 Broughton Street""",Edinburgh,EDH,EH1 3SB,55.9582522515,-3.1896352194,4.0,3,0,Nightlife;Thai;Restaurants;Bars;Fast Food,110766
110814,XarxHcmxyjvhzoROMTLyMg,"""Timberyard""",Old Town,"""10 Lady Lawson Street""",Edinburgh,EDH,EH3 9DS,55.94634179999999,-3.2014367000000004,4.5,38,1,Restaurants;British,110814
110946,77NUBVym-jmeNfWOhZZx5A,"""Noodle'N'Ice""",Old Town,"""24-25 South Bridge""",Edinburgh,EDH,EH1 1LL,55.9494481219,-3.1870125048,3.0,15,1,Restaurants;Asian Fusion;Thai,110946
111098,adP8LvfXwjBVX2bNHIhF_A,"""Mamma Roma Restaurante""",New Town,"""4 Antigua Street""",Edinburgh,EDH,EH1 3NH,55.957806700000006,-3.1853652,4.0,8,1,Restaurants;Italian,111098
111120,APN05ziH92oIox8EMxcceg,"""Ondine""",Old Town,"""2 George IV Bridge""",Edinburgh,EDH,EH1 1AD,55.9483090786,-3.1921778418,4.5,56,1,Seafood;Bars;Nightlife;Restaurants,111120
111404,yt9HG0CRUeI-D9ljPDxNBg,"""Cafe Claymore""",Old Town,"""555 Castle hill""",Edinburgh,EDH,EH1 2ND,55.9489951,-3.195634,3.5,3,1,Restaurants;Cafes,111404
111448,zI9XhdRLVkL9leCCIrLZ7w,"""The Verandah Restaurant""",West End,"""17 Dalry Road""",Edinburgh,EDH,EH11 2BQ,55.945216099999996,-3.2171526000000004,3.0,6,1,Restaurants;Bangladeshi;Indian,111448
111520,0RptCNM0sXza31Lx17Iaig,"""Taco Mazama""",New Town,"""City Centre, 38 Hanover Street""",Edinburgh,EDH,EH2 2DR,55.9529502,-3.197322,3.0,12,1,Mexican;Fast Food;Restaurants,111520
111590,ReRsWwY0_bx20KyXnxEVvA,"""The Mash Tun""",Leith,"""145 Easter Road""",Edinburgh,EDH,EH7,55.9600051617,-3.1713031241000005,4.0,15,1,Nightlife;Bars;Restaurants;Gastropubs;Pubs,111590
111702,y-fug_DMKzcgwzyG8AX3Cw,"""Tempo Tea Bar""",Royal Mile,"""7 East Market Street""",Edinburgh,EDH,EH8 8FS,55.9515527,-3.1834267999999994,4.5,12,1,Restaurants;Bubble Tea;Tea Rooms;Waffles;Food;Desserts,111702
111730,KZ6Qp26mtfinSlYHcXRbAQ,"""Newhaven Express Chinese""",Leith,"""6 Anchorfield""",Edinburgh,EDH,EH6 4JG,55.9796755,-3.1877533,4.0,4,1,Chinese;Restaurants,111730
111737,IeAmv6Y14ZEBVPfdjQy2BA,"""Firth of Froth""",New Town,"""43 Broughton Street""",Edinburgh,EDH,EH1 3JU,55.9571749,-3.1878937,2.0,3,1,Coffee & Tea;Restaurants;Food;Sandwiches,111737
112478,EsMCmPem7He-xS0z4cLLIw,"""Caffe e Cucina""",Morningside,"""372 Morningside Road""",Edinburgh,EDH,EH10 5HS,55.92632901100001,-3.2094669342,4.0,9,0,Coffee & Tea;Italian;Food;Restaurants,112478
112540,PNkHFna3WAQvJ54jTi95UQ,"""Bodrum Express""",Cannonmills,"""52-54 Rodney Street""",Edinburgh,EDH,EH7 4DX,55.9616566,-3.1964569,4.0,4,1,Fast Food;Restaurants,112540
112589,zIkbEJU491xS2zC-bed6Ag,"""Pizza Hut UK""",Newington,"""73 Newington Road""",Edinburgh,EDH,EH9 1QW,55.9379689,-3.1783362,2.0,4,1,Restaurants;Pizza;Italian,112589
112624,TLiCKRliKMdnRYuF7kTS5Q,"""Orb Cafe""",West End,"""246 Morrison Street""",Edinburgh,MLN,EH3 8DT,55.946263699999996,-3.2147165,4.5,4,0,Restaurants;Food;Cafes,112624
112638,BnN9cHugs0xQ7Un_ZlODpw,"""Butternut Squash""",,"""78 Portobello High Street, Portobello""",Edinburgh,MLN,EH15 1AN,55.9543721,-3.1165933999999997,3.5,3,0,Restaurants;Cafes,112638
112811,9jmsaTjiT5VenFriknIwZw,"""Food Village""",Stockbridge,"""74 Raeburn Place""",Edinburgh,EDH,EH4 1HJ,55.9592774,-3.2128019,4.0,3,0,Chinese;Fast Food;Restaurants,112811
112823,xNPwH9FynmMoWUWRnk0sPQ,"""Cafe Crepes""",Bruntsfield,"""120 Bruntsfield Place, Bruntsfield""",Edinburgh,EDH,EH10 4DG,55.93722220000001,-3.2070326000000002,5.0,3,0,Creperies;Restaurants,112823
112854,sQDpfhdzM-XwqZj8LSRlkw,"""I J Mellis""",Morningside,"""330 Morningside Road""",Edinburgh,EDH,EH10 4QJ,55.9273351,-3.2095819,4.5,15,1,Specialty Food;Cheese Shops;Delis;Restaurants;Food,112854
113052,z0TlDCXGxzO_gp9yXnLsNg,"""Olly Bongo's""",Old Town,"""4 Teviot Pl""",Edinburgh,EDH,EH1 2QZ,55.9456591,-3.1903111,4.0,26,1,Sandwiches;Bagels;Food;Coffee & Tea;Restaurants,113052
113422,iRaRJ6YQ79hgBT69UGXLew,"""Coffee Etc""",Newington,"""4 Chapel Street""",Edinburgh,EDH,EH8 9AY,55.944658999999994,-3.1859412,4.0,13,0,Restaurants;Coffee & Tea;Food;African,113422
113445,EIZnpMr9ccgutaGzGjzZ9g,"""Pancho Villa's""",Royal Mile,"""240 Canongate""",Edinburgh,EDH,EH8 8AB,55.950644999999994,-3.1829534,3.0,31,1,Mexican;Restaurants;Tex-Mex,113445
113457,_z9SKvhV86VDa9PDG-903w,"""Il'Castello Restaurant""",Old Town,"""36 Castle Terrace""",Edinburgh,EDH,EH1 2EL,55.94708829999999,-3.2021432,3.0,8,1,Restaurants;Italian,113457
113700,IIWUPx-7qZUgtYBKD7k69w,"""Redcoat cafe""",Old Town,"""Royal Mile, Edinburgh Castle""",Edinburgh,EDH,EH1 2NH,55.9485947,-3.1999134999999996,2.5,7,1,Restaurants,113700
113915,p9ux28Ob6n__kCtrfMHDmg,"""Pera""",Leith,"""57 Elm Row""",Edinburgh,EDH,EH7 4AQ,55.960454000000006,-3.1814106,4.5,5,1,Restaurants;Turkish;Vegetarian;Barbeque,113915
113958,xyyLHodMgcAwon4EeRT_jg,"""Imperial Palace""",,"""36 Inglis Green Road""",Edinburgh,EDH,EH14 2ER,55.925025600000005,-3.2557665,4.0,16,1,Dim Sum;Restaurants;Chinese,113958
113969,iULkuWVleSe0SZMbrq7ubA,"""Up The Junction""",Leith,"""127 Great Junction Street""",Edinburgh,EDH,EH6 5JB,55.97250079999999,-3.1751678,4.5,3,1,Cafes;Food;Restaurants;Coffee & Tea,113969
113974,rr7uKYmcUTLeU4By1syBlw,"""Jashans""",,"""1-2 Moat Place, Slateford""",Edinburgh,EDH,EH14 1NU,55.9313710101,-3.2378417508,3.0,5,1,Indian;Restaurants;Bangladeshi,113974
114202,S95cgWz5xhgTt5Uj3nBzmw,"""Vigo Delicatessen""",Haymarket,"""2a Roseburn Terrace""",Edinburgh,EDH,EH12 6AW,55.9458045959,-3.2347369194,4.0,4,1,Delis;Restaurants,114202
114424,M_k9U65TluWmVo3Pg4aJjA,"""Biddy Mulligans""",Grassmarket,"""94-96 Grassmarket""",Edinburgh,EDH,EH1 2JR,55.947854799999995,-3.1955508,3.5,45,1,Restaurants;Irish;Nightlife;Bars;Pubs,114424
114933,Mqsb3Tzabaq95yQIWTuQtg,"""The Wild Elephant""",Newington,"""21 Newington Road""",Edinburgh,EDH,EH9 1QR,55.9387706,-3.1787491,3.5,12,0,Spanish;Thai;French;Restaurants;Italian,114933
115025,-pqTpaz83Tb9DUsNonHPzw,"""Barracuda""",,"""2c Northfield Drive""",Edinburgh,EDH,EH8 7RW,55.9473509675,-3.1362105222000003,5.0,5,1,Fast Food;Restaurants;Gluten-Free;Fish & Chips;Pizza,115025
115130,G_tBp5IK3rsEvNmnAbeCjQ,"""Papii""",New Town,"""101 Hanover Street""",Edinburgh,EDH,EH2 1DJ,55.95452829999999,-3.1977966,4.5,23,1,Juice Bars & Smoothies;Greek;Scottish;Coffee & Tea;Breakfast & Brunch;Food;British;Restaurants,115130
115213,1eCMTfL-atiVyaSdIGtopQ,"""Let Me Eat Too""",Grassmarket,"""7 Cowgatehead""",Edinburgh,EDH,EH1 1JY,55.947963495699994,-3.1938501712000003,4.5,4,1,Sandwiches;Soup;Restaurants;Cafes,115213
115381,jAdh1mDxSCCOmV_6UpYMow,"""Civerinos""",Old Town,"""5 Hunter Square""",Edinburgh,MLN,EH1 1QW,55.949667225,-3.187764754,3.5,20,1,Restaurants;Italian;Food;Pizza;Street Vendors,115381
115441,iYtlQI8zoZcgXjwfu4I_6g,"""Sodaeng""",Newington,"""94 Buccleuch St""",Edinburgh,EDH,EH8 9NH,55.9417495,-3.1840080000000004,4.0,5,1,Korean;Restaurants,115441
115445,EFR2d6YDro0jxSxm9jztZg,"""Illegal Jack's""",Newington,"""44-45 Saint Patrick Square""",Edinburgh,EDH,EH8 9ET,55.94348910000001,-3.1842563,4.0,15,1,Restaurants;Mexican;American (New);Tex-Mex,115445
115516,AE7q6_m187u6jhbfRipcJw,"""Hudsons Bar""",New Town,"""7-11 Hope Street""",Edinburgh,EDH,EH2 4EL,55.950647100000005,-3.2078898999999996,3.0,8,0,Nightlife;Restaurants;Bars;Gastropubs,115516
115630,TqvCZ4jsHe1ADQXy7ypGgQ,"""Pizza Hut UK""",Leith,"""170 Leith Walk""",Edinburgh,EDH,EH6 5EA,55.967675,-3.1745134,1.5,3,1,Restaurants;Pizza;Italian;Fast Food,115630
115709,jGgJHZdUOBHTgKn3KxEWMQ,"""Marchmont Takeaway""",Marchmont,"""98 Marchmont Road""",Edinburgh,EDH,EH9 1HR,55.93626170000001,-3.1941561000000003,3.0,6,1,Restaurants;Fast Food,115709
115775,iTezzhTI7NTrMkn6vfmSjg,"""Pizza Hut""",,"""2 Dundee St""",Edinburgh,EDH,EH11 1AF,55.94004350000001,-3.2187647,3.5,8,1,Restaurants;Pizza,115775
115848,XXx2HfB24S6zpS8UIGugVQ,"""Boobytrap""",West End,"""15 William Street""",Edinburgh,EDH,EH3 7NG,55.9496040344,-3.2122139931,4.0,3,1,Shopping;Fashion;Adult;Restaurants,115848
116097,bo3SQVtErnMOqO6lkxWdkw,"""P J Marley's""",,"""119 Public Sq""",Medina,OH,44256,41.1392621013,-81.8635507409,4.0,82,1,Restaurants;Gastropubs;Burgers;American (New),116097
116102,bR6NuQzMznGD5lNcnp-kyg,"""Organic Delicious Cafe""",,"""26 Morningside Road""",Edinburgh,EDH,EH10 4DA,55.9331416,-3.2101401000000003,4.5,3,1,Restaurants;Vegan;Organic Stores;Food;Coffee & Tea;Juice Bars & Smoothies,116102
116194,IqKanbuCPO4kTBElID3V1Q,"""Main Street Cafe""",,"""17 Public Sq""",Medina,OH,44256,41.138614186,-81.8642709044,2.5,54,1,Burgers;American (New);Restaurants;Vegan,116194
116374,e7tNeOExDULXelNV59cb1A,"""New Town Deli""",Stockbridge,"""20 Henderson Row""",Edinburgh,EDH,EH3 5DR,55.9605325193,-3.2015683877999996,4.0,7,1,Delis;Restaurants,116374
116408,M4vHTtux1VDKA_KC5I_JOA,"""Ashoka""",New Town,"""97 Hanover Street""",Edinburgh,MLN,EH2 1DJ,55.954393700000004,-3.1975974,4.5,5,0,Restaurants;Indian;Buffets,116408
116461,vmmOOL_y1LNdNQmzY1rknw,"""O'Briens Irish Sandwich Bar""",Old Town,"""The Royal Mile, 64 High Street""",Edinburgh,EDH,EH1 1,55.95022370000001,-3.186532,4.5,3,0,Sandwiches;Restaurants,116461
116493,KzeJAdgg-VK0xDtK6QB8nQ,"""Dersim Kebab House""",Haymarket,"""166 Dalry Road""",Edinburgh,EDH,EH11 2EG,55.94155429999999,-3.223199,4.0,7,1,Turkish;Restaurants,116493
116525,HYJt_CwyYX4qX_YPQlO2_w,"""kfc""",,"""fort kinnard, retail park""",Edinburgh,EDH,EH15 3RD,55.9350844,-3.104329,1.0,3,1,Fast Food;Restaurants,116525
116531,cEaXnJdvEmpxfV238ARdKQ,"""Pivo Caffe""",Old Town,"""1 Calton Road""",Edinburgh,EDH,EH8 8DL,55.9528171,-3.1820804,3.5,12,0,Nightlife;Cafes;Coffee & Tea;Food;Restaurants;Bars,116531
116540,PIE_MGIbrvdLEYNJkFGKUw,"""Honey Bee Bakery""",,"""23 Public Sq, Ste 1""",Medina,OH,44256,41.1385626577,-81.8642995324,5.0,17,1,Coffee & Tea;Restaurants;Cafes;Food;Vegan;Bakeries,116540
116611,uYvzeaKGxFRml9bt3C3-EA,"""The Voyage of Buck""",West End,"""29-31 William Street, North East Lane""",Edinburgh,EDH,EH3 7NG,55.9496203372,-3.2126882672000003,4.0,3,1,Bars;Restaurants;Nightlife;Cocktail Bars,116611
116712,uqvhH7NbkimUGhmv48KcVQ,"""The Lot""",Grassmarket,"""4-6 Grassmarket""",Edinburgh,EDH,EH1 2JU,55.9472819,-3.1976463,3.5,9,0,Bistros;Local Flavor;Restaurants,116712
116729,r-v_25g02K2cDvNovtINqQ,"""Fryers Delight""",,"""19 Gracemount Drive""",Edinburgh,EDH,EH16 6RR,55.9021298,-3.1555277999999998,3.5,5,1,Fish & Chips;Restaurants,116729
116956,3hADadIy062NvzG2426vRA,"""Shanghai""",West End,"""8-16 A Morrison Street""",Edinburgh,MLN,EH3 8BJ,55.945919499999995,-3.2063517000000004,3.5,5,1,Chinese;Restaurants,116956
117009,oKo3fyePazEGZ_mU4QbFpA,"""KFC""",Leith,"""134-137 Leith Walk""",Edinburgh,EDH,EH6 8NP,55.9683247,-3.1737542999999997,3.5,4,1,Restaurants;Chicken Wings;Fast Food,117009
117105,Pidne1hwz-Uz3T_Mgt2UXg,"""Moon & Hare""",Bruntsfield,"""167 Bruntsfield Place""",Edinburgh,EDH,EH10 4DG,55.93576899999999,-3.209587,4.5,15,0,Vegetarian;Gluten-Free;Restaurants;Vegan,117105
117225,iyBlON0Ipc0kbF-YOYxmOQ,"""Monboddo""",Old Town,"""34 Bread St""",Edinburgh,EDH,EH3 9AF,55.945652700000004,-3.2036658,3.0,7,1,Restaurants;Mediterranean;Nightlife;Bars,117225
117376,uAAA3_Q4sIaABM9AuScLcA,"""Shamoli Thai & Indian Cuisine""",Royal Mile,"""First Floor Royal Mile, 105 High Street""",Edinburgh,EDH,EH1 1SG,55.950369900000005,-3.1860874,3.0,12,1,Restaurants;Indian;Thai,117376
117499,pfg6zkYnNvFM7Tr1TLzBvA,"""Bijou""",Leith,"""2 Restalrig Road, Leith Links""",Edinburgh,EDH,EH6 8BN,55.969665398800004,-3.1599833308,4.5,12,1,Restaurants;French,117499
117612,79o2Yw-ZOG_3gM1XHDOcmg,"""Annie & Belle""",,"""100 Portobello High Street""",Edinburgh,MLN,EH15 1AL,55.9539589,-3.1157249,4.0,4,0,Restaurants;Cafes,117612
117680,tFCqpc9gvCtNVNOssJGa2Q,"""Lagerheads""",,"""2832 Abbeyville Rd""",Medina,OH,44256,41.1971979,-81.88701280000001,4.0,111,1,Barbeque;Restaurants,117680
117681,rZv2v5JHncWCGRvqb1zh9w,"""Indian Mela""",Newington,"""63 Clerk Street""",Edinburgh,EDH,EH8 9JQ,55.9417791,-3.1818791,4.0,6,0,Pakistani;Restaurants;Indian,117681
117712,7JOo6MO-bJMhfXobJG7SRQ,"""Timber Lodge""",,"""2809 Pearl Rd""",Medina,OH,44256,41.198189,-81.841278,4.0,93,1,Steakhouses;Seafood;Restaurants;American (Traditional),117712
117769,Nvi9RLcOdrJvSwcw-ziZQQ,"""Lebowskis""",West End,"""18 Morrison St""",Edinburgh,EDH,EH3 8BJ,55.94585958,-3.206205368,3.5,54,1,Bars;Gastropubs;Restaurants;Burgers;Nightlife,117769
117855,ypIva71uwehmjr1pvLWr9g,"""Nova Kitchen Vegetarian""",New Town,"""9/1 SE Circus Pl""",Edinburgh,EDH,EH3 6TJ,55.956686292700006,-3.2027342442,4.5,10,1,Pizza;Vegan;Italian;Restaurants,117855
117985,JNTZInpqCdpdliedN9bpcQ,"""The Sicilian Restaurant""",New Town,"""5A Union Street""",Edinburgh,EDH,EH1 3LT,55.957778399999995,-3.1855860000000003,3.5,3,1,Italian;Restaurants,117985
118203,YMipxiRDk0_AgzagXMl6bA,"""Gorgie Fish Bar""",,"""136-138 Gorgie Road""",Edinburgh,EDH,EH11 2NS,55.93818879999999,-3.2314293,4.0,15,1,Fish & Chips;Restaurants;Fast Food,118203
118254,QMySP-qHdwQNZY0gDba0ng,"""Urban Angel""",New Town,"""121 Hanover Street, New Town""",Edinburgh,EDH,EH2 1DJ,55.9548801,-3.1979891,4.0,85,1,Coffee & Tea;Food;Restaurants;Diners,118254
118268,4LMgsoEoea8qNJmNyBSnrw,"""One Square""",West End,"""1 Festival Square""",Edinburgh,EDH,EH3 9SU,55.9471256473,-3.2071673512,3.5,11,1,Bars;Wine Bars;Restaurants;Cocktail Bars;British;Nightlife,118268
118349,n3C3Ru5eB5nZubNm5HENOg,"""Artcafe Morita""",Royal Mile,"""204 Canongate""",Edinburgh,EDH,EH8 8DQ,55.950796200000006,-3.1821892999999997,3.5,3,0,Japanese;Restaurants,118349
118358,19JCxWEHTjDH6XvpIM9wLw,"""Picnic Basket""",Newington,"""31 West Nicolson Street""",Edinburgh,EDH,EH8 9DB,55.944751100000005,-3.1852669,4.5,13,1,Fast Food;Restaurants;Food;Coffee & Tea,118358
118426,QAeOs1iB3fyn5xXl72aH8w,"""Cote Brasserie - Edinburgh""",New Town,"""51 Frederick Street""",Edinburgh,EDH,EH2 1LH,55.9538025,-3.2008881000000002,4.5,13,1,Breakfast & Brunch;French;Brasseries;Restaurants,118426
